MetricCategory,MetricSubcategory,MetricType,MetricValue,MetricLabel,match_id
Eval1_By_OutCome_Effective_Second,Serve_Won_thru_Winner,Effective_1,30.0,Eval1_By_OutCome_Effective_Second | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce,Rally_Lost_thru_Mistake,Effective_1,-90.0,Eval1_By_OutCome_Effective_Deuce | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce,Rally_Rally,Effective_1,10.0,Eval1_By_OutCome_Effective_Deuce | Rally_Rally,M003
Eval1_By_OutCome_Effective_Deuce,Rally_Won_thru_Winner,Effective_1,30.0,Eval1_By_OutCome_Effective_Deuce | Rally_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce,Return_Lost_thru_Mistake,Effective_1,-90.0,Eval1_By_OutCome_Effective_Deuce | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce,Return_Rally,Effective_1,16.0,Eval1_By_OutCome_Effective_Deuce | Return_Rally,M003
Eval1_By_OutCome_Effective_Deuce,Return_Won_thru_Winner,Effective_1,80.0,Eval1_By_OutCome_Effective_Deuce | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce,Serve_Lost_thru_Mistake,Effective_1,-75.0,Eval1_By_OutCome_Effective_Deuce | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce,Serve_Rally,Effective_1,10.0,Eval1_By_OutCome_Effective_Deuce | Serve_Rally,M003
Eval1_By_OutCome_Effective_Deuce,Serve_Won_thru_Winner,Effective_1,85.0,Eval1_By_OutCome_Effective_Deuce | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Adv,Rally_Lost_thru_Mistake,Effective_1,-80.0,Eval1_By_OutCome_Effective_Adv | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv,Rally_Rally,Effective_1,8.0,Eval1_By_OutCome_Effective_Adv | Rally_Rally,M003
Eval1_By_OutCome_Effective_Adv,Return_Lost_thru_Mistake,Effective_1,-120.0,Eval1_By_OutCome_Effective_Adv | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv,Return_Won_thru_Winner,Effective_1,55.0,Eval1_By_OutCome_Effective_Adv | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Adv,Serve_Lost_thru_Mistake,Effective_1,-75.0,Eval1_By_OutCome_Effective_Adv | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv,Serve_Rally,Effective_1,15.0,Eval1_By_OutCome_Effective_Adv | Serve_Rally,M003
Eval1_By_OutCome_Effective_Adv,Serve_Won_thru_Winner,Effective_1,55.0,Eval1_By_OutCome_Effective_Adv | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce_First,Rally_Lost_thru_Mistake,Effective_1,-60.0,Eval1_By_OutCome_Effective_Deuce_First | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce_First,Rally_Rally,Effective_1,9.0,Eval1_By_OutCome_Effective_Deuce_First | Rally_Rally,M003
Eval1_By_OutCome_Effective_Deuce_First,Rally_Won_thru_Winner,Effective_1,30.0,Eval1_By_OutCome_Effective_Deuce_First | Rally_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce_First,Return_Lost_thru_Mistake,Effective_1,-70.0,Eval1_By_OutCome_Effective_Deuce_First | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce_First,Return_Rally,Effective_1,15.0,Eval1_By_OutCome_Effective_Deuce_First | Return_Rally,M003
Eval1_By_OutCome_Effective_Deuce_First,Return_Won_thru_Winner,Effective_1,20.0,Eval1_By_OutCome_Effective_Deuce_First | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce_First,Serve_Lost_thru_Mistake,Effective_1,-45.0,Eval1_By_OutCome_Effective_Deuce_First | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce_First,Serve_Rally,Effective_1,0.0,Eval1_By_OutCome_Effective_Deuce_First | Serve_Rally,M003
Eval1_By_OutCome_Effective_Deuce_First,Serve_Won_thru_Winner,Effective_1,65.0,Eval1_By_OutCome_Effective_Deuce_First | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce_Second,Rally_Lost_thru_Mistake,Effective_1,-30.0,Eval1_By_OutCome_Effective_Deuce_Second | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce_Second,Rally_Rally,Effective_1,1.0,Eval1_By_OutCome_Effective_Deuce_Second | Rally_Rally,M003
Eval1_By_OutCome_Effective_Deuce_Second,Return_Lost_thru_Mistake,Effective_1,-20.0,Eval1_By_OutCome_Effective_Deuce_Second | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce_Second,Return_Rally,Effective_1,1.0,Eval1_By_OutCome_Effective_Deuce_Second | Return_Rally,M003
Eval1_By_OutCome_Effective_Deuce_Second,Return_Won_thru_Winner,Effective_1,60.0,Eval1_By_OutCome_Effective_Deuce_Second | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce_Second,Serve_Lost_thru_Mistake,Effective_1,-30.0,Eval1_By_OutCome_Effective_Deuce_Second | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce_Second,Serve_Rally,Effective_1,10.0,Eval1_By_OutCome_Effective_Deuce_Second | Serve_Rally,M003
Eval1_By_OutCome_Effective_Deuce_Second,Serve_Won_thru_Winner,Effective_1,20.0,Eval1_By_OutCome_Effective_Deuce_Second | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Adv_First,Rally_Lost_thru_Mistake,Effective_1,-50.0,Eval1_By_OutCome_Effective_Adv_First | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv_First,Rally_Rally,Effective_1,6.0,Eval1_By_OutCome_Effective_Adv_First | Rally_Rally,M003
Eval1_By_OutCome_Effective_Adv_First,Return_Lost_thru_Mistake,Effective_1,-90.0,Eval1_By_OutCome_Effective_Adv_First | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv_First,Return_Won_thru_Winner,Effective_1,30.0,Eval1_By_OutCome_Effective_Adv_First | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Adv_First,Serve_Lost_thru_Mistake,Effective_1,-30.0,Eval1_By_OutCome_Effective_Adv_First | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv_First,Serve_Rally,Effective_1,0.0,Eval1_By_OutCome_Effective_Adv_First | Serve_Rally,M003
Eval1_By_OutCome_Effective_Adv_First,Serve_Won_thru_Winner,Effective_1,45.0,Eval1_By_OutCome_Effective_Adv_First | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Adv_Second,Rally_Lost_thru_Mistake,Effective_1,-30.0,Eval1_By_OutCome_Effective_Adv_Second | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv_Second,Rally_Rally,Effective_1,2.0,Eval1_By_OutCome_Effective_Adv_Second | Rally_Rally,M003
Eval1_By_OutCome_Effective_Adv_Second,Return_Lost_thru_Mistake,Effective_1,-30.0,Eval1_By_OutCome_Effective_Adv_Second | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv_Second,Return_Won_thru_Winner,Effective_1,25.0,Eval1_By_OutCome_Effective_Adv_Second | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Adv_Second,Serve_Lost_thru_Mistake,Effective_1,-45.0,Eval1_By_OutCome_Effective_Adv_Second | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv_Second,Serve_Rally,Effective_1,15.0,Eval1_By_OutCome_Effective_Adv_Second | Serve_Rally,M003
Eval1_By_OutCome_Effective_Adv_Second,Serve_Won_thru_Winner,Effective_1,10.0,Eval1_By_OutCome_Effective_Adv_Second | Serve_Won_thru_Winner,M003
Effective_Score2_Shots,Effective_Score_BH,Effective_1,-91.0,Effective_Score2_Shots | Effective_Score_BH,M003
Effective_Score2_Shots,Effective_Score_FH,Effective_1,-33.0,Effective_Score2_Shots | Effective_Score_FH,M003
Effective_Score2_Shots,Effective_Score_Slice,Effective_1,-58.0,Effective_Score2_Shots | Effective_Score_Slice,M003
Effective_Score2_Shots,Effective_Score_Volley,Effective_1,-20.0,Effective_Score2_Shots | Effective_Score_Volley,M003
ShotsEval2_By_OutComeGen_Effective,BH_Lost,Effective_1,,ShotsEval2_By_OutComeGen_Effective | BH_Lost,M003
ShotsEval2_By_OutComeGen_Effective,BH_Rally,Effective_1,,ShotsEval2_By_OutComeGen_Effective | BH_Rally,M003
ShotsEval2_By_OutComeGen_Effective,BH_Won,Effective_1,,ShotsEval2_By_OutComeGen_Effective | BH_Won,M003
ShotsEval2_By_OutComeGen_Effective,FH_Lost,Effective_1,,ShotsEval2_By_OutComeGen_Effective | FH_Lost,M003
ShotsEval2_By_OutComeGen_Effective,FH_Rally,Effective_1,,ShotsEval2_By_OutComeGen_Effective | FH_Rally,M003
ShotsEval2_By_OutComeGen_Effective,FH_Won,Effective_1,,ShotsEval2_By_OutComeGen_Effective | FH_Won,M003
ShotsEval2_By_OutComeGen_Effective,Slice_Lost,Effective_1,,ShotsEval2_By_OutComeGen_Effective | Slice_Lost,M003
ShotsEval2_By_OutComeGen_Effective,Slice_Rally,Effective_1,,ShotsEval2_By_OutComeGen_Effective | Slice_Rally,M003
ShotsEval2_By_OutComeGen_Effective,Volley_Lost,Effective_1,,ShotsEval2_By_OutComeGen_Effective | Volley_Lost,M003
Eval2_By_OutCome_Effective,BH_Lost_thru_Mistake,Effective_1,,Eval2_By_OutCome_Effective | BH_Lost_thru_Mistake,M003
Eval2_By_OutCome_Effective,BH_Rally,Effective_1,,Eval2_By_OutCome_Effective | BH_Rally,M003
Eval2_By_OutCome_Effective,BH_Won_thru_Winner,Effective_1,,Eval2_By_OutCome_Effective | BH_Won_thru_Winner,M003
Eval2_By_OutCome_Effective,FH_Lost_thru_Mistake,Effective_1,,Eval2_By_OutCome_Effective | FH_Lost_thru_Mistake,M003
Eval2_By_OutCome_Effective,FH_Rally,Effective_1,,Eval2_By_OutCome_Effective | FH_Rally,M003
Eval2_By_OutCome_Effective,FH_Won_thru_Winner,Effective_1,,Eval2_By_OutCome_Effective | FH_Won_thru_Winner,M003
Eval2_By_OutCome_Effective,Slice_Lost_thru_Mistake,Effective_1,,Eval2_By_OutCome_Effective | Slice_Lost_thru_Mistake,M003
Eval2_By_OutCome_Effective,Slice_Rally,Effective_1,,Eval2_By_OutCome_Effective | Slice_Rally,M003
Eval2_By_OutCome_Effective,Volley_Lost_thru_Mistake,Effective_1,,Eval2_By_OutCome_Effective | Volley_Lost_thru_Mistake,M003
Shots_By_Part_OutComeGen,Return_One_Lost,Effective_1,,Shots_By_Part_OutComeGen | Return_One_Lost,M003
Shots_By_Part_OutComeGen,Return_One_Won,Effective_1,,Shots_By_Part_OutComeGen | Return_One_Won,M003
Shots_By_Part_OutComeGen,Return_Two_Lost,Effective_1,,Shots_By_Part_OutComeGen | Return_Two_Lost,M003
Shots_By_Part_OutComeGen,Return_Two_Rally,Effective_1,,Shots_By_Part_OutComeGen | Return_Two_Rally,M003
Shots_By_Part_OutComeGen,Return_Two_Won,Effective_1,,Shots_By_Part_OutComeGen | Return_Two_Won,M003
Shots_By_Part_OutComeGen,Serve_One_Lost,Effective_1,,Shots_By_Part_OutComeGen | Serve_One_Lost,M003
Shots_By_Part_OutComeGen,Serve_One_Won,Effective_1,,Shots_By_Part_OutComeGen | Serve_One_Won,M003
Shots_By_Part_OutComeGen,Serve_Two_Lost,Effective_1,,Shots_By_Part_OutComeGen | Serve_Two_Lost,M003
Shots_By_Part_OutComeGen,Serve_Two_Rally,Effective_1,,Shots_By_Part_OutComeGen | Serve_Two_Rally,M003
Shots_By_Part_OutComeGen,Serve_Two_Won,Effective_1,,Shots_By_Part_OutComeGen | Serve_Two_Won,M003
Shots_By_Part_OutCome,Return_One_Lost_thru_Mistake,Effective_1,,Shots_By_Part_OutCome | Return_One_Lost_thru_Mistake,M003
Shots_By_Part_OutCome,Return_One_Won_thru_Winner,Effective_1,,Shots_By_Part_OutCome | Return_One_Won_thru_Winner,M003
Shots_By_Part_OutCome,Return_Two_Lost_thru_Mistake,Effective_1,,Shots_By_Part_OutCome | Return_Two_Lost_thru_Mistake,M003
Shots_By_Part_OutCome,Return_Two_Rally,Effective_1,,Shots_By_Part_OutCome | Return_Two_Rally,M003
Shots_By_Part_OutCome,Return_Two_Won_thru_Winner,Effective_1,,Shots_By_Part_OutCome | Return_Two_Won_thru_Winner,M003
Shots_By_Part_OutCome,Serve_One_Lost_thru_Mistake,Effective_1,,Shots_By_Part_OutCome | Serve_One_Lost_thru_Mistake,M003
Shots_By_Part_OutCome,Serve_One_Won_thru_Winner,Effective_1,,Shots_By_Part_OutCome | Serve_One_Won_thru_Winner,M003
Shots_By_Part_OutCome,Serve_Two_Lost_thru_Mistake,Effective_1,,Shots_By_Part_OutCome | Serve_Two_Lost_thru_Mistake,M003
Shots_By_Part_OutCome,Serve_Two_Rally,Effective_1,,Shots_By_Part_OutCome | Serve_Two_Rally,M003
Shots_By_Part_OutCome,Serve_Two_Won_thru_Winner,Effective_1,,Shots_By_Part_OutCome | Serve_Two_Won_thru_Winner,M003
Shots_By_Part_OutCome_Shot,Return_One_Lost_thru_Mistake_BH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_One_Lost_thru_Mistake_BH,M003
Shots_By_Part_OutCome_Shot,Return_One_Lost_thru_Mistake_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_One_Lost_thru_Mistake_FH,M003
Shots_By_Part_OutCome_Shot,Return_One_Won_thru_Winner_BH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_One_Won_thru_Winner_BH,M003
Shots_By_Part_OutCome_Shot,Return_One_Won_thru_Winner_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_One_Won_thru_Winner_FH,M003
Shots_By_Part_OutCome_Shot,Return_One_Won_thru_Winner_Slice,Effective_1,,Shots_By_Part_OutCome_Shot | Return_One_Won_thru_Winner_Slice,M003
Shots_By_Part_OutCome_Shot,Return_Two_Lost_thru_Mistake_BH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Lost_thru_Mistake_BH,M003
Shots_By_Part_OutCome_Shot,Return_Two_Lost_thru_Mistake_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Lost_thru_Mistake_FH,M003
Shots_By_Part_OutCome_Shot,Return_Two_Lost_thru_Mistake_Volley,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Lost_thru_Mistake_Volley,M003
Shots_By_Part_OutCome_Shot,Return_Two_Rally_BH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Rally_BH,M003
Shots_By_Part_OutCome_Shot,Return_Two_Rally_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Rally_FH,M003
Shots_By_Part_OutCome_Shot,Return_Two_Won_thru_Winner_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Won_thru_Winner_FH,M003
Shots_By_Part_OutCome_Shot,Serve_One_Lost_thru_Mistake_Serve,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_One_Lost_thru_Mistake_Serve,M003
Shots_By_Part_OutCome_Shot,Serve_One_Won_thru_Winner_Serve,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_One_Won_thru_Winner_Serve,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Lost_thru_Mistake_BH,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Lost_thru_Mistake_BH,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Lost_thru_Mistake_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Lost_thru_Mistake_FH,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Lost_thru_Mistake_Slice,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Lost_thru_Mistake_Slice,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Rally_BH,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Rally_BH,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Rally_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Rally_FH,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Rally_Slice,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Rally_Slice,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Won_thru_Winner_BH,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Won_thru_Winner_BH,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Won_thru_Winner_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_OutComeGen,BH_First_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | BH_First_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,BH_First_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | BH_First_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,BH_Second_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | BH_Second_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,FH_First_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | FH_First_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,FH_First_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | FH_First_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,FH_First_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | FH_First_Won,M003
Start_SplitBy_Serve_Type_OutComeGen,FH_Second_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | FH_Second_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,FH_Second_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | FH_Second_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,Return_First_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Return_First_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,Return_First_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Return_First_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,Return_First_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Return_First_Won,M003
Start_SplitBy_Serve_Type_OutComeGen,Return_Second_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Return_Second_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,Return_Second_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Return_Second_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,Return_Second_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Return_Second_Won,M003
Start_SplitBy_Serve_Type_OutComeGen,Serve_First_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Serve_First_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,Serve_First_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Serve_First_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,Serve_First_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Serve_First_Won,M003
Start_SplitBy_Serve_Type_OutComeGen,Serve_Second_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Serve_Second_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,Serve_Second_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Serve_Second_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,Serve_Second_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Serve_Second_Won,M003
Start_SplitBy_Serve_Type_OutComeGen,Slice_First_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Slice_First_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,Slice_First_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Slice_First_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,Slice_Second_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Slice_Second_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,Volley_Second_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Volley_Second_Lost,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_Two_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_Two_Rally,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_Two_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_Two_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_Two_Rally,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_Two_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_Two_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_Two_Rally,M003
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_Two_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_Two_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_Two_Rally,M003
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_Two_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_One_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_One_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_One_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_One_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_One_Won_thru_Winner_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_One_Won_thru_Winner_BH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_One_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_One_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_One_Won_thru_Winner_Slice,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_One_Won_thru_Winner_Slice,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Lost_thru_Mistake_Volley,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Lost_thru_Mistake_Volley,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Rally_BH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Rally_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_One_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_One_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_One_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_One_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_One_Won_thru_Winner_Slice,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_One_Won_thru_Winner_Slice,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_Two_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_Two_Rally_BH,M003
